entity_id,comment
do_113729186519785472154,due to not opening of personal effectiveness and creative  thinking pdf my course could not complete 
do_113729186519785472154,I completed 98%
do_113729186519785472154,personal effective nessand creative thinking video not playing 
do_113729186519785472154,creative thinking vedio not opened. This is the inprogrees of my profile.
do_113729186519785472154,personal effectiveness and creative thinking are not open 
do_113729186519785472154,Unable to open creative thinking & personal effectiveness. But after 2-3 minutes ' mark as read ' is displayed. Using that link we can skip the chapter. 
do_113729186519785472154,I m complete non executive training but not getting certificate please help 
do_113729186519785472154,"too much long ,"
do_113729186519785472154,Training chal nahi rahi hai 
do_113729186519785472154,ok
do_113729186519785472154,certificate 
do_113729186519785472154,GOOD MORNING SIR
do_113729186519785472154,👍
do_113729186519785472154,very nice 
do_113729186519785472154,An excellect course for management tranees. The video clips used in the course is very relevant.
do_1141661125498716161881,Good 
do_1141661125498716161881,or mess
do_1141661125498716161881,hi
do_1141661125498716161881,nice
do_1141661125498716161881,प्रश्न हिंदी भाषा में स्क्रीन पर आने चाहिए|
do_1141661125498716161881,dood
do_1141661125498716161881,good
do_1141661125498716161881,good
do_1141661125498716161881,good
do_1141661125498716161881,good
do_1141661125498716161881,Good 
do_1141661125498716161881,good 
do_1141661125498716161881,good 
do_1141661125498716161881,यह विषय सब के लिए  बहुत  शिक्षणीय और उपयोगी है । 
do_1141661125498716161881,मुक्ति
do_1141661125498716161881,Knowledgeable
do_1141661125498716161881,Essential and vitaĺly ìmpòrtant property 
do_1141661125498716161881,vedio chl nhi rha hai 
do_1141661125498716161881,kya kre
do_1141661125498716161881,☕
do_1141661125498716161881,v.good
do_1141661125498716161881, v nice
do_1141661125498716161881,v nice
do_1141661125498716161881,More essenttial to me for knowing good knowledge from my prestigeous organisation of our Indian Railways. Thankyou so much for arrnge this igot coaching
do_1141661125498716161881,useful
do_1141661125498716161881,👍🏻
do_1141661125498716161881,good
do_1141661125498716161881,good 
do_1141661125498716161881,VERY NICE
do_1141661125498716161881,usefull
do_1141661125498716161881,good 
do_1141661125498716161881,nice
do_1141661125498716161881,nice
do_1141661125498716161881,wonderful knowledge
do_1141661125498716161881,very good 
do_1141661125498716161881,awesome 
do_1141661125498716161881,good
do_1141661125498716161881,good
do_1141661125498716161881,👍
do_1141661125498716161881,good
do_1141661125498716161881,good
do_1141661125498716161881,Ramprasad
do_1141661125498716161881,very good
do_1141661125498716161881,good session 
do_1141661125498716161881,very good
do_1141661125498716161881,hii
do_1141661125498716161881,hii
do_1141661125498716161881,good 
do_1141661125498716161881,😃
do_1141661125498716161881,good 
do_1141661125498716161881,👍
do_1141661125498716161881,very nice good but please review a timestamp statement in the video...please
do_1141661125498716161881,good 👍
do_1141661125498716161881,very nice 
do_1141661125498716161881,govt. servant
do_1141661125498716161881,👍👍
do_1141661125498716161881,very nice 
do_1141661125498716161881,Amit
do_1141661125498716161881,very nice 
do_1141661125498716161881,Very informative course.
do_1141661125498716161881,NO DISCUSSION 
do_1141661125498716161881,NO DISCUSSION 
do_1141661125498716161881,NO DISCUSSION 
do_1141661125498716161881,NO DISCUSSION 
do_1141661125498716161881,NO DISCUSSION 
do_1142601429582315521201,excellent
do_1142601429582315521201,TECHNICIAN 
do_1142601429582315521201,Good 
do_1142601429582315521201,knowledgeable 
do_1142601429582315521201,good
do_1142601429582315521201,good
do_1142601429582315521201,good 👍
do_1142601429582315521201,Good insights in this course. 
do_1142601429582315521201,Very good informative course
do_1142601429582315521201,easy to express. 
do_1142601429582315521201,very good
do_1142601429582315521201,good efforts
do_1142601429582315521201,OH
do_1142601429582315521201,very good 
do_1142601429582315521201,very good 
do_1142601429582315521201,"good topic , really helpful"
do_1142601429582315521201,good
do_1142601429582315521201,Sir Hindi medium me uplabdh karaye 
do_1142601429582315521201,nice
do_1142601429582315521201,Great 
do_1142601429582315521201,good 
do_1142601429582315521201,👏👏
do_1142601429582315521201,good work 
do_1142601429582315521201,video play nohihuwa
do_1142601429582315521201,Nice 
do_1142601429582315521201,nice
do_1142601429582315521201,very useful sir
do_1142601429582315521201,good learning 
do_1142601429582315521201,great
do_1142601429582315521201,great 👍
do_1142601429582315521201,nice 
do_1142601429582315521201,nice 
do_1142601429582315521201,Naresh Kumar pandey 
do_1142601429582315521201,👍👍
do_1142601429582315521201,Hi 
do_1142601429582315521201,excellent and informative 
do_1142601429582315521201,great 👍
do_1142601429582315521201,vedpal Singh
do_1142601429582315521201,behtarin program
do_1142601429582315521201,म.प्र.सिविल सेवा संहिता अधिनियम 1965
do_1142601429582315521201,Hi 
do_1142601429582315521201,good 
do_1142601429582315521201,very good information about risk management👍👍
do_1142601429582315521201,nice one
do_1142601429582315521201,hindi mai nahi ho sakta hai kya
do_1142601429582315521201,शिक्षाप्रद सूचना
do_1142601429582315521201,Nice 
do_1142601429582315521201,good 
do_1142601429582315521201,good 
do_1142601429582315521201,good
do_1142601429582315521201,ji
do_1142601429582315521201,very good 
do_1142601429582315521201,हिन्दी भाषा ही ठीक से समझ आयेगी। 
do_1142601429582315521201,GOOG
do_1142601429582315521201,good 👍
do_1142601429582315521201,yes
do_1142601429582315521201,how to particularly 
do_1142601429582315521201,yes Risk management is equal to sequrity we will have to  to  do  field o monitoring  at proper time we will manage time limit we should give opportunity  related people  for best management and if  anyone need to this field help we should help because they  feel comfortable  and they we will have to know that we have to give perfect result. 
do_1142601429582315521201,Thankyou sir  sir really v intersting and knowledgeful lecture. 
do_1142601429582315521201,"Guidline and , instructions given  to employees  yes we should know what problem facing  employee "
do_1142601429582315521201,very good morning sir 🌄
do_1142601429582315521201,very useful 
do_1142601429582315521201,good 
do_1142601429582315521201,बहुत अच्छा 
do_1142601429582315521201,Very Good
do_1142601429582315521201,हिंदी मिडियम में ट्रेनिंग चाहिए 
do_1142601429582315521201,very nice 
do_1142601429582315521201,very nice 
do_1142601429582315521201,nice
do_1142601429582315521201,very good 👍
do_1142601429582315521201,very usefull
do_1142601429582315521201,very useful  information 
do_1142601429582315521201,more information on risk management in agriculture sector  also be covered.
do_1142601429582315521201,certificate download nhi ho rha hai
do_1142601429582315521201,Very informative 
do_1142601429582315521201,hi
do_1142601429582315521201,Good training content
do_1142601429582315521201,Very informative and useful
do_1142601429582315521201,very good course 
do_1142601429582315521201,good learning
do_1142601429582315521201,New ideas came after the course
do_1142601429582315521201,started learning in new environment
do_1142601429582315521201,👍
do_1142601429582315521201,Very Good and informative
do_1142601429582315521201,Informative and useful
do_1142601429582315521201,I have gotten good knowledge 
do_1142601429582315521201,you have given to me the best knowledge 
do_1142601429582315521201,best
do_1142601429582315521201,very good in my future brightness 
do_1142601429582315521201,your teaching is the best wishes 
do_1142601429582315521201,excellent 
do_1142601429582315521201,best 
do_1142601429582315521201,Very good learning
do_114170270906155008110,Good 
do_114170270906155008110,👍
do_114170270906155008110,Good topic 
do_114170270906155008110,very good work
do_114170270906155008110,good 
do_114170270906155008110,Gautam Kumar 
do_114170270906155008110,wise lesson 
do_114170270906155008110,very good lesson
do_114170270906155008110,very good session 
do_114170270906155008110,very good 
do_114170270906155008110,good
do_114170270906155008110,verry nice 
do_114170270906155008110,good 
do_114170270906155008110,good 
do_114170270906155008110,Thank you
do_114170270906155008110,very nice
do_114170270906155008110,bhut hi sunder
do_114170270906155008110,👌🙏
do_114170270906155008110,well done
do_114170270906155008110,very good 
do_114170270906155008110,very Nice 
do_114170270906155008110,बहुत अच्छा लगा 
do_114170270906155008110,very nice 
do_114170270906155008110,very good
do_114170270906155008110,good 
do_114170270906155008110,👌👍
do_114170270906155008110,छान 
do_114170270906155008110,excellent
do_114170270906155008110,👌
do_114170270906155008110,very nice 👍
do_114170270906155008110,👍
do_114170270906155008110,constable 
do_114170270906155008110,good
do_114170270906155008110,nice 
do_114170270906155008110,best 
do_114170270906155008110,Motivating
do_114170270906155008110,छान 👍
do_114170270906155008110,👍
do_114170270906155008110,yes sir
do_114170270906155008110,😀
do_114170270906155008110,yes sir
do_114170270906155008110,nice 
do_114170270906155008110,🙏
do_114170270906155008110,thank you  sir
do_114170270906155008110,thank you 
do_114170270906155008110,good 👍
do_114170270906155008110,good 👍
do_114170270906155008110,very  useful  information  sir
do_114170270906155008110,good 👍
do_114170270906155008110,thank you sir
do_114170270906155008110,good 
do_114170270906155008110,Knowledge able and applicable in personal life 
do_114170270906155008110,Excellent
do_114170270906155008110,good
do_114170270906155008110,good 👍
do_114170270906155008110,well-done sir jay hind.
do_114170270906155008110,good nice 👍
do_114170270906155008110,nice class
do_114170270906155008110,very useful  
do_114170270906155008110,very good information 
do_114170270906155008110,very useful information 
do_114170270906155008110,good 
do_114170270906155008110,good
do_114170270906155008110,good information 
do_114170270906155008110,VERY USEFUL INFORMATION
do_114170270906155008110,"It will be useful to the viewers if it is mentioned whether the session/course is in English, Hindi or other langugages."
do_114170270906155008110,very encouraging speech 
do_114170270906155008110,fantastic 
do_114170270906155008110,nice speech sir 
do_114170270906155008110,good information 
do_114170270906155008110,give me  content 
do_114170270906155008110,good information sir 
do_114170270906155008110,very good 
do_114170270906155008110,good information sir ji
do_114170270906155008110,stress management 
do_114170270906155008110,verygood information
do_114170270906155008110,very useful 
do_114170270906155008110,very good 
do_114170270906155008110,good 
do_114170270906155008110,👍 
do_114170270906155008110,Awesome 
do_114170270906155008110,👍
do_114170270906155008110,good information 
do_114170270906155008110,good information sirji....
do_114170270906155008110,🙏
do_114170270906155008110,good
do_114170270906155008110,👍👍
do_114170270906155008110,very use full me
do_114170270906155008110,useful 
do_114170270906155008110,Very Nice
do_114170270906155008110,Very Nice
do_114170270906155008110,Very Nice
do_114170270906155008110,Very Nice
do_114170270906155008110,Very Nice
do_114170270906155008110,Very Nice
do_114170270906155008110,Very Nice
do_114170270906155008110,very nic
do_114170270906155008110,Very Nice
do_114170270906155008110,Very Nice
do_114170270906155008110,Very Nice
do_114170270906155008110,Very Nice
do_114170270906155008110,Very Nice
do_114170270906155008110,very nice 👍👍
do_114170270906155008110,very Nice
do_114170270906155008110,Very Nice
do_114170270906155008110,Very useful for soldier 
do_114170270906155008110,good 
do_114170270906155008110,useful video 
do_114170270906155008110,excellence video
do_114170270906155008110,🙏
do_114170270906155008110,Very Informative session 
do_114170270906155008110,stress is bad or good for life 
do_114170270906155008110,so good 
do_114170270906155008110,Informative session 
do_114170270906155008110,nice 
do_114170270906155008110,good  morning 
do_114170270906155008110,nice  information 
do_114170270906155008110,good  job
do_114170270906155008110, o picture  no sound 
do_114170270906155008110,nice  
do_114170270906155008110,what  are  practice 
do_114170270906155008110,sir    I am  ready 
do_114170270906155008110,no problem 
do_114170270906155008110,nice information 
do_114170270906155008110,good job 
do_114170270906155008110,nice  information about  it 
do_114170270906155008110,nice 
do_114170270906155008110,get 
do_114170270906155008110,nice 
do_114170270906155008110,nice  job 
do_114170270906155008110,nice information about it 
do_114170270906155008110,strees are  very  humfull  our daily lives 
do_114170270906155008110,very good 
do_114170270906155008110,very good 
do_114170270906155008110,OK  sir
do_114170270906155008110,nice 
do_114170270906155008110,good  information 
do_114170270906155008110,good 
do_114170270906155008110,we are  significant 
do_114170270906155008110,good  bye 
do_114170270906155008110,nice
do_114170270906155008110,🙏
do_114170270906155008110,🙏🙏🙏
do_114170270906155008110,nice 
do_114170270906155008110,👍
do_114170270906155008110,Good..
do_114170270906155008110,very usefull
do_114170270906155008110,Helpful 👍
do_114170270906155008110,Good 
do_114170270906155008110,Helful 
do_114170270906155008110,thank you sir
do_114170270906155008110,absolutely correct. and it's very helpful for us
do_114170270906155008110,👍
do_114170270906155008110,Very informative and useful session 
do_114170270906155008110,Thanks Sir 
do_114170270906155008110,👍🙏
do_114170270906155008110,thank you sir
do_114170270906155008110,https://portal.igotkarmayogi.gov.in/app/event-hub/home/do_114170270906155008110
do_114170270906155008110,thank you Sir 
do_114170270906155008110,thank you sir
do_114170270906155008110,good advice & teacher 
do_114170270906155008110,thank you 
do_114170270906155008110,thanks
do_114170270906155008110,thanks
do_114170270906155008110,very nice
do_114170270906155008110,Thank you
do_114170270906155008110,thanks Sir 
do_114170270906155008110,stress management 
do_114170270906155008110,Thank you Sir 
do_114170270906155008110,thank you
do_114170270906155008110,nice
do_114170270906155008110,thank u sir
do_114170270906155008110,thank you sir 
do_114170270906155008110,👉
do_114170270906155008110,nice
do_114170270906155008110,nice
do_114170270906155008110,tank you sir 
do_114170270906155008110,धन्यवाद महोदय आपने बहुत बेहतर तरीके से समझाया 🙏🙏
do_114170270906155008110,Thank you nice 👍
do_114170270906155008110,good 
do_114170270906155008110,👍
do_114170270906155008110,nice sir
do_114170270906155008110,.....
do_114170270906155008110,good 
do_114170270906155008110,Nice 
do_114170270906155008110,nice 
do_114170270906155008110,...
do_114170270906155008110,thank you sir
do_114170270906155008110,good 
do_114170270906155008110,very nice sir
do_114170270906155008110,correct 
do_114170270906155008110,Chandu 
do_114170270906155008110,👌
do_114170270906155008110,thank you Sir 
do_114170270906155008110,very nice 
do_114170270906155008110,Best 
do_114170270906155008110,khup chhan
do_114170270906155008110,👍
do_114170270906155008110,👍
do_114170270906155008110,mahadu bagad
do_114170270906155008110,shaila Jadhav 
do_114170270906155008110,👍
do_114170270906155008110,🙏
do_114170270906155008110,nice 
do_114170270906155008110,very nice sir
do_114170270906155008110,👍
do_114170270906155008110,👍
do_114170270906155008110,👍
do_114170270906155008110,very good 
do_114170270906155008110,ashok
do_114170270906155008110,👌
do_114170270906155008110,👍
do_114170270906155008110,👍
do_114170270906155008110,very useful information 
do_114170270906155008110,nice 
do_114170270906155008110,vrey useful
do_114170270906155008110,❤️
do_114170270906155008110,Shivanand Bharma
do_114170270906155008110,खूप छान माहिती सांगितली धन्यवाद 
do_114170270906155008110,👍
do_114170270906155008110,good 👍 information army bt
do_114170270906155008110,👍🏻
do_114170270906155008110,उपयोगी जानकारी 
do_114170270906155008110,सुझाव बहुत महत्वपूर्ण हैं 
do_114170270906155008110,बहुत बहुत धन्यवाद 
do_114170270906155008110,thank u 😊 sir
do_114170270906155008110,thank you sir
do_114170270906155008110,9823945704
do_114170270906155008110,तनावमुक्त होने की प्रभावी तकनीकी 
do_114170270906155008110,nice information 
do_114170270906155008110,🙏
do_114170270906155008110,best class
do_114170270906155008110,Shivanand bharma
do_114170270906155008110,very usefully 
do_114170270906155008110,yy
do_114170270906155008110,nice information 
do_114170270906155008110,good 
do_114170270906155008110,nice
do_114170270906155008110,good 
do_114170270906155008110,👍 nice
do_114170270906155008110,ok
do_114170270906155008110,बहोत बढिया कोर्स है यह. तनाव करने हेतू आपने बढिया मार्गदर्शन किया है. 
do_114170270906155008110,तनाव कम करने हेतू
do_114170270906155008110,nice Imformation
do_114170270906155008110,useful imformation
do_114170270906155008110,Nice
do_114170270906155008110,nice
do_114170270906155008110,good
do_114170270906155008110,बहुत सुंदर विषय हैं आज का समय तनावपूर्ण है सभी का
do_114170270906155008110,good
do_114170270906155008110,संगीत सुने  बहुत badiya 
do_114170270906155008110,very good
do_114170270906155008110,Ni e
do_114170270906155008110,nice
do_114170270906155008110,👍
do_114170270906155008110,good 
do_114170270906155008110,very useful
do_114170270906155008110,अत्यंत महत्त्व पूर्ण माहिती 
do_114170270906155008110,good 
do_114170270906155008110,👍
do_114170270906155008110,very useful information 
do_114170270906155008110,very useful information 
do_114170270906155008110,good information 
do_114170270906155008110,👍
do_114170270906155008110,good information 
do_114170270906155008110,best information 
do_114170270906155008110,so good 
do_114170270906155008110,nice
do_114170270906155008110,nice information
do_114170270906155008110,nice 
do_114170270906155008110,very good sir 
do_114170270906155008110,👍
do_114170270906155008110,very useful information 
do_114170270906155008110,Good 👍 
do_114170270906155008110,Nice information 
do_114170270906155008110,thanks sir 
do_114170270906155008110,bery nice topic
do_114170270906155008110,excellent 
do_114170270906155008110,good 
do_114170270906155008110,Beneficial message regarding Stress management 
do_114170270906155008110,🙏
do_114170270906155008110,👍👍👍
do_114170270906155008110,Good information sir Thank you sir 
do_114170270906155008110,very good sir 
do_114170270906155008110,good sir 👍
do_114170270906155008110,Thank you 🙏
do_114170270906155008110,excellent 👍
do_114170270906155008110,Good information sir. thanks 🙏
do_114170270906155008110,excellent 👍
do_114170270906155008110,nice
do_114170270906155008110,nice sir ji
do_114170270906155008110,chhhan
do_114170270906155008110,ok sir good information 
do_114170270906155008110,Excellent 
do_114170270906155008110,amazing... life lesson
do_114170270906155008110,nice
do_114170270906155008110,nice sir
do_114170270906155008110,very good
do_114170270906155008110,good👍
do_114170270906155008110,good
do_114170270906155008110,very good information 
do_114170270906155008110,very good information 
do_114170270906155008110,very good 
do_114170270906155008110,very good 
do_114170270906155008110,good 
do_114170270906155008110,stress Management 
do_114170270906155008110,Very helpful information 
do_114170270906155008110,ok sir amazing speech
do_114170270906155008110,Outstanding information for removing stress with easy way to adopting simple Yoga & Meditation technic and other simple ways as discussed.
do_114170270906155008110,nice sir
do_114170270906155008110,This is very useful talk to overcome the stress during working 
do_114170270906155008110,very good information
do_114170270906155008110,hi
do_114170270906155008110,Good morning 
do_114170270906155008110,papita thakur
do_114170270906155008110,👍
do_114170270906155008110,👍
do_114170270906155008110,hi
do_114170270906155008110,kary ki adhikta
do_114170270906155008110,Good 
do_114170270906155008110,it was good
do_114170270906155008110,👍
do_114170270906155008110,ps kirroda
do_114170270906155008110,Very Nice 
do_114170270906155008110,Nice talk
do_114170270906155008110,very  Nice
do_114170270906155008110,👍🙏
do_114170270906155008110,👍👍
do_114170270906155008110,nice 
do_114170270906155008110,👍👍
do_114170270906155008110,Good information sir 
do_114170270906155008110,nice
do_114170270906155008110,very good information 
do_114170270906155008110,very nice👍
do_114170270906155008110,good information 🙏
do_114170270906155008110,very good information for current situations.
do_114170270906155008110,Good 
do_114170270906155008110,super
do_114170270906155008110,Suneeta Devi Shikshamitra 
do_114170270906155008110,👍
do_114170270906155008110,c h bhai
do_114170270906155008110,No more options available to complete the course
do_114170270906155008110, 
do_114170270906155008110,verry Nice sir
do_114170270906155008110,very good
do_114170270906155008110,anganbadi teacher
do_114170270906155008110,hi
do_114170270906155008110,ok
do_114170270906155008110,good 👍
do_114170270906155008110,👍
do_114170270906155008110,good
do_114170270906155008110,Madhu Bhaumik
do_114170270906155008110,stress Management
do_114170270906155008110,very good knowledge of stress management 
do_114170270906155008110,very nice
do_114170270906155008110,Good morning 
do_114170270906155008110,very informative 
do_114170270906155008110,very nice 
do_114170270906155008110,very useful session 
do_114170270906155008110,good class sirji
do_114170270906155008110,Good Job.
do_114170270906155008110,Jai Hind sir ji 
do_114170270906155008110,very informative 
do_114170270906155008110,very nice 
do_114170270906155008110,Nice course
do_114170270906155008110,thank you
do_114170270906155008110,👍
do_114170270906155008110,very good sir
do_114170270906155008110,good sir
do_114170270906155008110,got it sir
do_114170270906155008110,"chinta ,chitaay samana"
do_114170270906155008110,very good sir
do_114170270906155008110,good morning 
do_114170270906155008110,good night 
do_114170270906155008110,fruitful 
do_114170270906155008110,👍
do_114170270906155008110,nothing 
do_114170270906155008110,good
do_114170270906155008110,hello everyone 
do_114170270906155008110,hai
do_114170270906155008110,hello sir
do_114170270906155008110,👍
do_114170270906155008110,👌
do_114170270906155008110,👍
do_1141311466135715841188_rc,pass
do_1141311466135715841188_rc,बहोत बडीया कोर्स है
do_1141311466135715841188_rc,good
do_1141311466135715841188_rc,nice cource 
do_1141311466135715841188_rc,saikh
do_1141311466135715841188_rc,good
do_1141311466135715841188_rc,good knowledge 
do_1141311466135715841188_rc,very nice 
do_1141311466135715841188_rc,good 
do_1141311466135715841188_rc,very good 
do_1141311466135715841188_rc,dog maintenance
do_1141311466135715841188_rc,बहुत बडिया जय हिद
do_1141311466135715841188_rc,jai hind
do_1141311466135715841188_rc,very good 
do_1141311466135715841188_rc,v good
do_1141311466135715841188_rc,my name certificate issue 
do_1141311466135715841188_rc,nice
do_1141311466135715841188_rc,good 
do_1141311466135715841188_rc,good
do_1141311466135715841188_rc,nice 
do_1141311466135715841188_rc,good 
do_1141311466135715841188_rc,nice
do_1141311466135715841188_rc,nice 
do_1141311466135715841188_rc,very good 
do_1141311466135715841188_rc,very good 
do_1141311466135715841188_rc,Good
do_1141311466135715841188_rc,repet
do_1141311466135715841188_rc,very good 
do_1141311466135715841188_rc,very good 
do_1141311466135715841188_rc,Ravindra Kumar 
do_1141311466135715841188_rc,Ravindra Kumar 
do_1141311466135715841188_rc,g
do_1141311466135715841188_rc,hi nice 
do_1141311466135715841188_rc,nice information about dog
do_1141311466135715841188_rc,good
do_1141311466135715841188_rc,good
do_1141311466135715841188_rc,good
do_1141311466135715841188_rc,very good 
do_1141311466135715841188_rc,good
do_1141311466135715841188_rc,good training 
do_1141311466135715841188_rc,GOOD TRANING
do_1141311466135715841188_rc,good 
do_1141311466135715841188_rc,easy and good questions
do_1141311466135715841188_rc,Good knowledge 
do_1141311466135715841188_rc,Easy question 
do_1141311466135715841188_rc,knowledge full
do_1141311466135715841188_rc,Good Knowledge 
do_1141311466135715841188_rc,starts 
do_1141311466135715841188_rc,good knowledge 
do_1141311466135715841188_rc,course video not play 
do_1141311466135715841188_rc,good 
do_1141311466135715841188_rc,very nice
do_1141311466135715841188_rc,good 
do_1141311466135715841188_rc,good 
do_1141311466135715841188_rc,Great Session
do_1141311466135715841188_rc,good 
do_1141311466135715841188_rc,good 
do_1141311466135715841188_rc,Rakesh Kumar Sharda 
do_1141311466135715841188_rc,very nice knowledge 
do_1141311466135715841188_rc,good 
do_1141311466135715841188_rc,hi
do_1141311466135715841188_rc,good 
do_1141311466135715841188_rc,good
do_1141311466135715841188_rc,good 
do_1141311466135715841188_rc,very good 
do_1141311466135715841188_rc,which medicine used for skin treatment for dog?
do_1141311466135715841188_rc,good
do_1141311466135715841188_rc,good
do_1141311466135715841188_rc,good
do_1141311466135715841188_rc,good 
do_1141311466135715841188_rc,good
do_1141311466135715841188_rc,very informative 
do_1141311466135715841188_rc,very good 
do_1141311466135715841188_rc,very good
do_1141311466135715841188_rc,very good 
do_1141311466135715841188_rc,very nice 👍👍
do_1141311466135715841188_rc,good 
do_1141311466135715841188_rc,yes
do_1141311466135715841188_rc,सि आर पि एफ कितने K-9 school है ओर कहा है
do_1141311466135715841188_rc,good knowledge 
do_1141311466135715841188_rc,sumati 
do_1141311466135715841188_rc,hii
do_1141311466135715841188_rc,nice👍
do_1141311466135715841188_rc,h
do_1141311466135715841188_rc,nice 
do_1141311466135715841188_rc,useful knowledge 
do_1141311466135715841188_rc,01 in tral 
do_1141311466135715841188_rc,head constable 
do_1141311466135715841188_rc,very good 
do_1141311466135715841188_rc,gg
do_1141311466135715841188_rc,yashwant Singh rawat 
do_1141311466135715841188_rc,good 
do_1141311466135715841188_rc,good 
do_1141311466135715841188_rc,well knowledge 
do_1141311466135715841188_rc,not bad 
do_1141311466135715841188_rc,good 
do_1141311466135715841188_rc,good 
do_1141311466135715841188_rc,helpfull
do_1141311466135715841188_rc,✔️✔️
do_1141311466135715841188_rc,good knowledge 🇮🇳🇮🇳
do_1141311466135715841188_rc,Jay hind 🇮🇳🇮🇳
do_1141311466135715841188_rc,mera videos chal nahi raha hai
do_1141311466135715841188_rc,What is the reason that my videos are not playing 
do_1141311466135715841188_rc,thank you 👍👍
do_1141311466135715841188_rc,thankyou 
do_1141311466135715841188_rc,good
do_1141311466135715841188_rc,ok
do_1141311466135715841188_rc,👍
do_1141311466135715841188_rc,good 
do_1141311466135715841188_rc,k9 dogs are true companion 
do_1141311466135715841188_rc,👍
do_1141311466135715841188_rc,very good
do_1141311466135715841188_rc,good 
do_1141311466135715841188_rc,nice taking 
do_1141311466135715841188_rc,Nice 
do_1141311466135715841188_rc,Good knowledge to maintain our Dog.Thank to CRPF.
do_1141311466135715841188_rc,hhhhh 
do_1141311466135715841188_rc,jay hind 
do_1141311466135715841188_rc,good 
do_1141311466135715841188_rc,nice 
do_1141311466135715841188_rc,nice
do_1141311466135715841188_rc,nice 👍🏼
do_1141311466135715841188_rc,easy understanding 😍
do_1141311466135715841188_rc,nice👍👏
do_1141311466135715841188_rc,nice 
do_1141311466135715841188_rc,very nice 
do_1141311466135715841188_rc,good 
do_1141311466135715841188_rc,good
do_1141311466135715841188_rc,nice course
do_1141311466135715841188_rc,In this course canine maintenance has been explained very well and in detail. Thank you DB&IS
do_1141311466135715841188_rc,good 
do_1141311466135715841188_rc,Good.. 
do_1141311466135715841188_rc,good
do_1141311466135715841188_rc,It is very helpful to know as about Dogs maintenance 
do_1141311466135715841188_rc,V GOOD 
do_1141311466135715841188_rc,good 
do_1141311466135715841188_rc,very good 
do_1141311466135715841188_rc,very good
do_1141311466135715841188_rc,good
do_1141311466135715841188_rc,good 
do_1141311466135715841188_rc,good
do_1141311466135715841188_rc,nice 😍
do_1141311466135715841188_rc,Aravind patil 
do_1141311466135715841188_rc,very good 
do_1141311466135715841188_rc,nice 
do_1141311466135715841188_rc,nice 
do_1141311466135715841188_rc,very good
do_1141311466135715841188_rc,good 
do_1141311466135715841188_rc,good 
do_1141311466135715841188_rc,very good
do_1141311466135715841188_rc,very informative
do_1141311466135715841188_rc,very nice 
do_1141311466135715841188_rc,good 
do_1141311466135715841188_rc,good 
do_1141311466135715841188_rc,good
do_1141311466135715841188_rc,Sir Kitna Boreya Course Dala Aap ne Congratulations 👏👏👏 Sir Sabass. ..
do_1141311466135715841188_rc,nice 
do_1141311466135715841188_rc,good  course   dog
do_1141311466135715841188_rc,good course
do_1141311466135715841188_rc,informative 
do_1141311466135715841188_rc,Brijesh 
do_1141311466135715841188_rc,jai mata di
do_1141311466135715841188_rc,jai mata di
do_1141311466135715841188_rc,awsm
do_1141311466135715841188_rc,best
do_1141311466135715841188_rc,nicee
do_1141311466135715841188_rc,very good
do_1141311466135715841188_rc,online not successful course 
do_1141311466135715841188_rc,v v good 
do_1141311466135715841188_rc,I m dog handler And trainer
do_1141311466135715841188_rc,good nice information
do_1141311466135715841188_rc,nice 
do_1141311466135715841188_rc,good information about dog 🐕
do_1141311466135715841188_rc,good
do_1141311466135715841188_rc,open
do_1141311466135715841188_rc,good
do_1141311466135715841188_rc,very nice 
do_1141311466135715841188_rc,very nise topic 
do_1141311466135715841188_rc,very good sir 
do_1141311466135715841188_rc,"This course is a complete package, offering everything required—from fundamentals to advanced understanding—for effective learning and application."
do_1141311466135715841188_rc,good
do_1141311466135715841188_rc,nice
do_1141311466135715841188_rc, h
do_1141311466135715841188_rc,i
do_1141311466135715841188_rc,k 9 dog maintenance 
do_1141311466135715841188_rc,Pradeep Malik 
do_113569888573227008128,
do_113569888573227008128,OK
do_11419375418191052819,"Thanks to all , "
do_11419375418191052819,Thanks for providing opportunity for professional development and continuous learning.
do_11419375418191052819,"I convey my sincere thanks for providing this online ,flexible opportunity to Government Officers for professional development and enrichment of their knowledge which definately contributes to their work culture and continuous learning"
do_11419375418191052819,It will be high appreciable to reward top MDO learners of NLW-2024 with honor-roll certificate bearing Hon.PM Signature.Appreciation do inspire to aspire..
do_11419375418191052819,Thank you for the certificate
do_11419375418191052819,Thanks for acknowledging and Certifying
do_11419375418191052819,Thanks Mission Karmyogi for providing excellent platform to upgrade the skills of peoples of India for making A NEW KARMYOGI BHARAT. Thank you for appreciation. 
do_11419375418191052819,It is really an excellent platform for all Central Govt. Officers and staff. 
do_11419375418191052819,"true, a motivational appreciation need to officers to let them keep updating the skills and Information from anywhere from any device.."
do_11419375418191052819,Thanks for acknowledging my competence and Certifying
do_11419375418191052819,बहुत ही उपयोगी रहा मेरी ज्ञानार्जन हुआ 
